Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Gender,Age
JZI,Airlines,Online,Basic Plan,No,30,CHINA,35,12.25,M,45
JZI,Airlines,Online,Basic Plan,No,1,INDONESIA,18,6.3,F,33
JZI,Airlines,Online,Basic Plan,No,13,CHINA,22,7.7,M,37
JZI,Airlines,Online,Value Plan,No,25,UNITED STATES,96,33.6,M,38
JZI,Airlines,Online,Value Plan,No,9,"KOREA, REPUBLIC OF",36,12.6,M,41
CCR,Travel Agency,Offline,Comprehensive Plan,Yes,15,THAILAND,29,9.57,F,118
CCR,Travel Agency,Offline,Comprehensive Plan,No,7,THAILAND,29,9.57,F,118
C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,27,6.75,M,27
C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,23.5,5.88,F,31
C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,23.5,5.88,F,31
C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,23.5,5.88,F,31
C2B,Airlines,Online,Bronze Plan,No,32,SINGAPORE,94,23.5,M,40
C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,13.5,3.38,M,60
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,17,4.25,M,28
C2B,Airlines,Online,Bronze Plan,No,18,SINGAPORE,23.5,5.88,F,32
C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,17,4.25,M,27
C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,13.5,3.38,M,22
C2B,Airlines,Online,Bronze Plan,No,2,SINGAPORE,11.5,2.88,F,25
C2B,Airlines,Online,Bronze Plan,No,214,SINGAPORE,13.5,3.38,M,38
C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,47,11.75,F,36
C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,13.5,3.38,F,27
C2B,Airlines,Online,Bronze Plan,Yes,12,SINGAPORE,23,5.75,M,27
C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,29.5,7.38,M,56
C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,13.5,3.38,M,27
C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,18,4.5,M,33
C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,18,4.5,M,28
C2B,Airlines,Online,Bronze Plan,No,20,SINGAPORE,47,11.75,F,44
C2B,Airlines,Online,Bronze Plan,No,48,SINGAPORE,47,11.75,M,26
C2B,Airlines,Online,Bronze Plan,Yes,8,SINGAPORE,17,4.25,F,30
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,11.5,2.88,F,45
C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,29.5,7.38,F,45
C2B,Airlines,Online,Bronze Plan,No,24,SINGAPORE,29.5,7.38,M,53
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,17,4.25,F,33
C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,29.5,7.38,F,32
C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,34.5,8.63,F,53
C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,23.5,5.88,F,40
C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,13.5,3.38,M,38
C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,17,4.25,M,25
C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,18,4.5,M,47
C2B,Airlines,Online,Bronze Plan,No,13,SINGAPORE,47,11.75,F,29
C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,18,4.5,M,28
C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,34.5,8.63,M,28
C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,23.5,5.88,F,25
C2B,Airlines,Online,Bronze Plan,No,81,SINGAPORE,89,22.25,M,41
C2B,Airlines,Online,Silver Plan,No,2,SINGAPORE,15,3.75,F,41
C2B,Airlines,Online,Silver Plan,No,12,SINGAPORE,35.5,8.88,M,26
C2B,Airlines,Online,Silver Plan,No,140,SINGAPORE,457,114.25,F,29
C2B,Airlines,Online,Silver Plan,No,16,SINGAPORE,63.5,15.88,F,29
C2B,Airlines,Online,Silver Plan,No,84,SINGAPORE,127,31.75,F,40
C2B,Airlines,Online,Silver Plan,No,36,SINGAPORE,43.55,10.89,F,37
C2B,Airlines,Online,Silver Plan,No,18,SINGAPORE,24.5,6.13,F,63
C2B,Airlines,Online,Silver Plan,No,39,SINGAPORE,84.5,21.13,F,45
C2B,Airlines,Online,Silver Plan,No,32,SINGAPORE,55.5,13.88,M,22
C2B,Airlines,Online,Silver Plan,No,17,SINGAPORE,18.5,4.63,F,28
C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,33.5,8.38,F,39
C2B,Airlines,Online,Silver Plan,No,24,SINGAPORE,15,3.75,F,52
C2B,Airlines,Online,Silver Plan,Yes,88,SINGAPORE,54.5,13.63,M,60
C2B,Airlines,Online,Silver Plan,No,3,SINGAPORE,15,3.75,F,54
C2B,Airlines,Online,Silver Plan,No,42,SINGAPORE,33.5,8.38,F,30
C2B,Airlines,Online,Gold Plan,No,10,SINGAPORE,49,12.25,M,31
C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,187.85,46.96,F,68
C2B,Airlines,Online,Annual Silver Plan,No,380,SINGAPORE,187.85,46.96,M,25
C2B,Airlines,Online,Annual Silver Plan,No,366,SINGAPORE,252.85,63.21,F,37
JWT,Airlines,Online,Value Plan,No,24,INDIA,72,28.8,M,118
KML,Travel Agency,Online,Premier Plan,No,16,INDONESIA,38,14.44,F,48
JZI,Airlines,Online,Basic Plan,No,74,THAILAND,22,7.7,M,54
JZI,Airlines,Online,Basic Plan,No,13,INDONESIA,33,11.55,M,48
JZI,Airlines,Online,Basic Plan,No,11,PHILIPPINES,30,10.5,M,31
JZI,Airlines,Online,Basic Plan,No,14,VIET NAM,18,6.3,M,47
JZI,Airlines,Online,Basic Plan,No,23,THAILAND,30,10.5,M,65
JZI,Airlines,Online,Basic Plan,No,9,MALAYSIA,18,6.3,M,53
JZI,Airlines,Online,Basic Plan,No,12,INDONESIA,22,7.7,F,29
JZI,Airlines,Online,Basic Plan,No,43,JAPAN,40,14,F,33
JZI,Airlines,Online,Basic Plan,No,4,CHINA,22,7.7,F,33
JZI,Airlines,Online,Basic Plan,No,11,CHINA,35,12.25,M,32
JZI,Airlines,Online,Basic Plan,No,11,CHINA,35,12.25,F,51
JZI,Airlines,Online,Basic Plan,No,11,CHINA,35,12.25,M,31
JZI,Airlines,Online,Basic Plan,No,26,INDONESIA,30,10.5,M,54
JZI,Airlines,Online,Basic Plan,No,2,VIET NAM,18,6.3,F,43
JZI,Airlines,Online,Basic Plan,No,2,MALAYSIA,18,6.3,M,41
JZI,Airlines,Online,Basic Plan,No,20,CHINA,26,9.1,M,40
JZI,Airlines,Online,Basic Plan,No,8,THAILAND,22,7.7,M,63
JZI,Airlines,Online,Basic Plan,No,28,HONG KONG,40,14,M,36
JZI,Airlines,Online,Basic Plan,No,9,THAILAND,22,7.7,M,43
JZI,Airlines,Online,Basic Plan,No,155,UNITED ARAB EMIRATES,0,17.15,M,49
JZI,Airlines,Online,Basic Plan,No,19,CHINA,26,9.1,M,55
JZI,Airlines,Online,Basic Plan,No,7,MALAYSIA,22,7.7,M,45
JZI,Airlines,Online,Basic Plan,No,13,CHINA,22,7.7,M,28
JZI,Airlines,Online,Basic Plan,No,21,MALAYSIA,33,11.55,M,45
JZI,Airlines,Online,Basic Plan,No,7,THAILAND,18,6.3,M,48
JZI,Airlines,Online,Basic Plan,No,27,INDONESIA,30,10.5,F,32
JZI,Airlines,Online,Value Plan,No,44,AUSTRALIA,36,12.6,F,20
JZI,Airlines,Online,Value Plan,No,49,AUSTRALIA,58,20.3,F,58
JZI,Airlines,Online,Value Plan,No,73,CANADA,73,25.55,F,20
JZI,Airlines,Online,Value Plan,No,54,AUSTRALIA,0,59.15,F,59
ADM,Travel Agency,Online,Premier Plan,No,16,NETHERLANDS,86,32.68,F,22
C2B,Airlines,Online,Bronze Plan,No,28,SINGAPORE,50.5,12.63,F,23
C2B,Airlines,Online,Bronze Plan,No,13,SINGAPORE,23.5,5.88,M,36
C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,23.5,5.88,F,26
C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,18,4.5,F,30
C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,29.5,7.38,F,29
C2B,Airlines,Online,Bronze Plan,No,143,SINGAPORE,29.5,7.38,F,55
C2B,Airlines,Online,Bronze Plan,No,143,SINGAPORE,29.5,7.38,F,55
C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,29.5,7.38,F,66
C2B,Airlines,Online,Bronze Plan,No,50,SINGAPORE,53.5,13.38,M,33
C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,23,5.75,F,35
C2B,Airlines,Online,Bronze Plan,No,35,SINGAPORE,89,22.25,M,29
C2B,Airlines,Online,Bronze Plan,No,77,SINGAPORE,23.5,5.88,F,31
C2B,Airlines,Online,Bronze Plan,No,33,SINGAPORE,29.5,7.38,F,85
C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,13.5,3.38,F,29
C2B,Airlines,Online,Bronze Plan,Yes,66,SINGAPORE,62,15.5,M,25
C2B,Airlines,Online,Bronze Plan,No,13,SINGAPORE,18,4.5,M,34
C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,23.5,5.88,F,25
C2B,Airlines,Online,Bronze Plan,No,20,SINGAPORE,23.5,5.88,F,24
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,23.5,5.88,F,37
C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,17,4.25,F,24
C2B,Airlines,Online,Bronze Plan,No,161,SINGAPORE,34.5,8.63,M,44
C2B,Airlines,Online,Silver Plan,No,13,SINGAPORE,42,10.5,F,55
C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,24.5,6.13,M,37
C2B,Airlines,Online,Silver Plan,No,14,SINGAPORE,33.5,8.38,F,70
C2B,Airlines,Online,Silver Plan,No,12,SINGAPORE,25,6.25,F,47
C2B,Airlines,Online,Silver Plan,No,59,SINGAPORE,81,20.25,M,25
C2B,Airlines,Online,Silver Plan,No,3,SINGAPORE,15,3.75,M,28
C2B,Airlines,Online,Gold Plan,No,51,SINGAPORE,142.5,35.63,M,45
C2B,Airlines,Online,Annual Silver Plan,No,369,SINGAPORE,252.85,63.21,M,49
C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,187.85,46.96,M,59
JWT,Airlines,Online,Value Plan,No,78,INDIA,62,24.8,M,118
JWT,Airlines,Online,Value Plan,No,21,INDIA,31,12.4,M,118
KML,Travel Agency,Online,Value Plan,No,12,INDONESIA,28,10.64,F,48
JZI,Airlines,Online,Basic Plan,No,35,"TAIWAN, PROVINCE OF CHINA",26,9.1,F,51
JZI,Airlines,Online,Basic Plan,No,28,THAILAND,18,6.3,M,50
JZI,Airlines,Online,Basic Plan,No,9,VIET NAM,22,7.7,M,43
JZI,Airlines,Online,Basic Plan,No,42,VIET NAM,22,7.7,M,62
JZI,Airlines,Online,Basic Plan,No,37,"KOREA, REPUBLIC OF",35,12.25,F,53
JZI,Airlines,Online,Basic Plan,No,15,PHILIPPINES,18,6.3,F,41
JZI,Airlines,Online,Basic Plan,No,12,INDONESIA,30,10.5,F,34
JZI,Airlines,Online,Basic Plan,No,2,VIET NAM,18,6.3,M,44
JZI,Airlines,Online,Basic Plan,No,5,THAILAND,22,7.7,F,21
JZI,Airlines,Online,Basic Plan,No,63,INDIA,56,19.6,F,62
JZI,Airlines,Online,Basic Plan,No,110,HONG KONG,26,9.1,M,70
JZI,Airlines,Online,Basic Plan,No,3,INDONESIA,18,6.3,F,34
JZI,Airlines,Online,Basic Plan,No,16,INDONESIA,37,12.95,F,39
JZI,Airlines,Online,Basic Plan,No,14,MALAYSIA,22,7.7,M,36
JZI,Airlines,Online,Basic Plan,No,78,MALAYSIA,22,7.7,F,69
JZI,Airlines,Online,Value Plan,No,56,UNITED KINGDOM,109,38.15,M,48
CCR,Travel Agency,Offline,Comprehensive Plan,No,111,THAILAND,29,9.57,M,44
ART,Airlines,Online,24 Protect,No,46,PHILIPPINES,11.51,4.03,F,48
ART,Airlines,Online,24 Protect,No,3,PHILIPPINES,3.76,1.32,M,48
C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,13.5,3.38,M,48
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,23.5,5.88,F,73
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,13.5,3.38,M,38
C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,18,4.5,M,26
C2B,Airlines,Online,Bronze Plan,No,28,SINGAPORE,23.5,5.88,M,50
C2B,Airlines,Online,Bronze Plan,No,18,SINGAPORE,23.5,5.88,M,60
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,13.5,3.38,M,55
C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,30.55,7.64,M,22
C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,13.5,3.38,F,48
C2B,Airlines,Online,Bronze Plan,No,42,SINGAPORE,11.5,2.88,F,35
C2B,Airlines,Online,Bronze Plan,Yes,30,SINGAPORE,29.5,7.38,M,22
C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,13.5,3.38,M,30
C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,23.5,5.88,F,33
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,13.5,3.38,F,74
C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,18,4.5,F,69
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,17,4.25,F,25
C2B,Airlines,Online,Bronze Plan,No,86,SINGAPORE,13.5,3.38,M,26
C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,11.5,2.88,F,31
C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,29.5,7.38,F,29
C2B,Airlines,Online,Bronze Plan,No,66,SINGAPORE,137,34.25,F,31
C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,13.5,3.38,M,26
C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,29.5,7.38,F,30
C2B,Airlines,Online,Silver Plan,No,20,SINGAPORE,72,18,M,26
C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,18.5,4.63,F,31
C2B,Airlines,Online,Silver Plan,No,12,SINGAPORE,54.5,13.63,F,28
C2B,Airlines,Online,Silver Plan,No,27,SINGAPORE,43.55,10.89,M,75
C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,15,3.75,F,60
C2B,Airlines,Online,Silver Plan,No,29,SINGAPORE,54.5,13.63,F,33
C2B,Airlines,Online,Silver Plan,No,52,SINGAPORE,132.5,33.13,F,24
C2B,Airlines,Online,Gold Plan,No,22,SINGAPORE,49,12.25,M,27
C2B,Airlines,Online,Gold Plan,No,17,SINGAPORE,27,6.75,M,21
C2B,Airlines,Online,Annual Silver Plan,No,367,SINGAPORE,187.85,46.96,M,71
KML,Travel Agency,Online,Value Plan,No,7,INDONESIA,28,10.64,M,48
KML,Travel Agency,Online,Value Plan,No,14,INDONESIA,33,12.54,F,48
RAB,Airlines,Online,Value Plan,No,34,BRUNEI DARUSSALAM,31,12.4,M,30
RAB,Airlines,Online,Value Plan,No,21,BRUNEI DARUSSALAM,15,6,M,46
JZI,Airlines,Online,Basic Plan,No,8,HONG KONG,35,12.25,M,54
JZI,Airlines,Online,Basic Plan,No,12,HONG KONG,35,12.25,F,42
JZI,Airlines,Online,Basic Plan,No,3,MALAYSIA,18,6.3,F,45
JZI,Airlines,Online,Basic Plan,No,63,THAILAND,18,6.3,F,40
JZI,Airlines,Online,Basic Plan,No,12,HONG KONG,35,12.25,F,42
JZI,Airlines,Online,Basic Plan,No,42,CAMBODIA,22,7.7,F,23
JZI,Airlines,Online,Basic Plan,No,39,THAILAND,22,7.7,F,36
JZI,Airlines,Online,Basic Plan,No,27,AUSTRALIA,0,7.7,M,57
JZI,Airlines,Online,Basic Plan,No,22,VIET NAM,22,7.7,F,30
JZI,Airlines,Online,Value Plan,No,61,MONGOLIA,45,15.75,M,33
JZI,Airlines,Online,Value Plan,No,6,"KOREA, REPUBLIC OF",45,15.75,F,37
JZI,Airlines,Online,Value Plan,No,11,"KOREA, REPUBLIC OF",45,15.75,F,36
C2B,Airlines,Online,Bronze Plan,No,25,SINGAPORE,23.4,5.85,M,38
C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,23.5,5.88,F,31
C2B,Airlines,Online,Bronze Plan,No,68,SINGAPORE,83.5,20.88,M,25
C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,18,4.5,F,25
C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,23.5,5.88,M,31
C2B,Airlines,Online,Bronze Plan,No,32,SINGAPORE,61.5,15.38,M,26
C2B,Airlines,Online,Bronze Plan,No,24,SINGAPORE,18,4.5,F,33
C2B,Airlines,Online,Bronze Plan,No,54,SINGAPORE,47,11.75,M,25
C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,16.2,4.05,F,39
C2B,Airlines,Online,Bronze Plan,No,25,SINGAPORE,23.5,5.88,M,25
C2B,Airlines,Online,Bronze Plan,No,13,SINGAPORE,29.9,7.47,F,39
C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,11.5,2.88,F,36
C2B,Airlines,Online,Bronze Plan,No,117,SINGAPORE,72,18,M,28
C2B,Airlines,Online,Bronze Plan,No,42,SINGAPORE,13.5,3.38,F,36
C2B,Airlines,Online,Bronze Plan,No,20,SINGAPORE,27,6.75,F,46
C2B,Airlines,Online,Bronze Plan,No,39,SINGAPORE,40.5,10.13,F,61
C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,13.5,3.38,M,53
C2B,Airlines,Online,Bronze Plan,No,30,SINGAPORE,17,4.25,M,50
C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,18,4.5,F,46
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,13.5,3.38,F,25
C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,23.5,5.88,M,28
C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,23.5,5.88,M,26
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,13.5,3.38,M,26
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,17,4.25,F,44
C2B,Airlines,Online,Bronze Plan,No,36,SINGAPORE,53.5,13.38,F,27
C2B,Airlines,Online,Bronze Plan,No,36,SINGAPORE,47,11.75,M,29
C2B,Airlines,Online,Bronze Plan,No,20,SINGAPORE,53.5,13.38,M,26
C2B,Airlines,Online,Bronze Plan,No,35,SINGAPORE,53.5,13.38,F,60
C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,13.5,3.38,M,35
C2B,Airlines,Online,Bronze Plan,No,27,SINGAPORE,17,4.25,M,30
C2B,Airlines,Online,Bronze Plan,No,13,SINGAPORE,13.5,3.38,F,36
C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,29.5,7.38,M,31
C2B,Airlines,Online,Silver Plan,No,11,SINGAPORE,33.5,8.38,M,54
C2B,Airlines,Online,Silver Plan,No,16,SINGAPORE,63.5,15.88,M,35
C2B,Airlines,Online,Silver Plan,No,18,SINGAPORE,24.5,6.13,M,80
C2B,Airlines,Online,Silver Plan,No,17,SINGAPORE,35.5,8.88,M,54
C2B,Airlines,Online,Silver Plan,No,25,SINGAPORE,78.5,19.63,M,28
C2B,Airlines,Online,Silver Plan,No,148,SINGAPORE,33.5,8.38,F,49
C2B,Airlines,Online,Silver Plan,No,17,SINGAPORE,18.5,4.63,M,21
C2B,Airlines,Online,Silver Plan,No,62,SINGAPORE,63.5,15.88,M,30
C2B,Airlines,Online,Silver Plan,No,13,SINGAPORE,18.5,4.63,F,36
C2B,Airlines,Online,Silver Plan,No,14,SINGAPORE,42,10.5,F,31
C2B,Airlines,Online,Silver Plan,No,13,SINGAPORE,42,10.5,F,34
C2B,Airlines,Online,Gold Plan,No,87,SINGAPORE,49,12.25,F,21
C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,187.85,46.96,F,32
C2B,Airlines,Online,Annual Silver Plan,No,383,SINGAPORE,252.85,63.21,M,28
C2B,Airlines,Online,Annual Gold Plan,No,365,SINGAPORE,389.35,97.34,M,68
C2B,Airlines,Online,Annual Gold Plan,No,365,SINGAPORE,389.35,97.34,F,67
JWT,Airlines,Online,Value Plan,No,14,INDIA,31,12.4,M,118
JWT,Airlines,Online,Value Plan,No,35,INDIA,31,12.4,M,118
KML,Travel Agency,Online,Premier Plan,No,19,INDONESIA,38,14.44,F,48
RAB,Airlines,Online,Value Plan,No,3,BRUNEI DARUSSALAM,15,6,M,33
RAB,Airlines,Online,Value Plan,No,41,BRUNEI DARUSSALAM,50,20,F,78
RAB,Airlines,Online,Value Plan,No,139,BRUNEI DARUSSALAM,23,9.2,M,33
RAB,Airlines,Online,Value Plan,No,5,BRUNEI DARUSSALAM,15,6,M,36
JZI,Airlines,Online,Basic Plan,No,4,VIET NAM,22,7.7,M,41
JZI,Airlines,Online,Basic Plan,No,14,PHILIPPINES,22,7.7,F,37
JZI,Airlines,Online,Basic Plan,No,4,CHINA,26,9.1,M,61
JZI,Airlines,Online,Basic Plan,No,9,INDONESIA,0,7.7,F,30
JZI,Airlines,Online,Basic Plan,No,21,UNITED ARAB EMIRATES,36,12.6,M,46
JZI,Airlines,Online,Basic Plan,No,8,INDONESIA,18,6.3,F,32
JZI,Airlines,Online,Basic Plan,No,19,CHINA,22,7.7,F,36
JZI,Airlines,Online,Basic Plan,No,120,THAILAND,22,7.7,M,58
JZI,Airlines,Online,Basic Plan,No,16,PHILIPPINES,18,6.3,F,48
JZI,Airlines,Online,Basic Plan,No,11,MALAYSIA,22,7.7,M,62
JZI,Airlines,Online,Basic Plan,No,28,INDONESIA,30,10.5,F,30
JZI,Airlines,Online,Basic Plan,No,145,VIET NAM,22,7.7,M,42
JZI,Airlines,Online,Basic Plan,No,16,MALAYSIA,18,6.3,M,45
JZI,Airlines,Online,Basic Plan,No,58,CHINA,22,7.7,F,37
JZI,Airlines,Online,Basic Plan,No,6,MALAYSIA,22,7.7,M,41
JZI,Airlines,Online,Basic Plan,No,6,PHILIPPINES,18,6.3,F,35
JZI,Airlines,Online,Basic Plan,No,32,INDONESIA,30,10.5,M,56
JZI,Airlines,Online,Basic Plan,No,44,THAILAND,33,11.55,M,49
JZI,Airlines,Online,Basic Plan,No,8,CAMBODIA,22,7.7,M,47
JZI,Airlines,Online,Value Plan,No,167,GERMANY,87,30.45,F,37
JZI,Airlines,Online,Value Plan,No,13,AUSTRALIA,45,15.75,M,36
JZI,Airlines,Online,Value Plan,No,20,"KOREA, REPUBLIC OF",45,15.75,M,18
CCR,Travel Agency,Offline,Comprehensive Plan,No,200,MALAYSIA,29,9.57,M,29
C2B,Airlines,Online,Bronze Plan,No,67,SINGAPORE,23.5,5.88,F,30
C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,23.5,5.88,F,32
C2B,Airlines,Online,Bronze Plan,No,104,SINGAPORE,13.5,3.38,M,32
C2B,Airlines,Online,Bronze Plan,No,2,SINGAPORE,15,3.75,M,34
C2B,Airlines,Online,Bronze Plan,No,26,SINGAPORE,44.5,11.13,F,24
C2B,Airlines,Online,Bronze Plan,No,32,SINGAPORE,124,31,F,31
C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,44.5,11.13,F,28
C2B,Airlines,Online,Bronze Plan,No,116,SINGAPORE,193.7,48.42,F,55
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,13.5,3.38,M,56
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,17,4.25,F,39
C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,17,4.25,F,31
C2B,Airlines,Online,Bronze Plan,Yes,103,SINGAPORE,72,18,M,35
C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,18,4.5,M,29
C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,13.5,3.38,M,52
C2B,Airlines,Online,Bronze Plan,No,27,SINGAPORE,23.5,5.88,F,40
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,13.5,3.38,F,49
C2B,Airlines,Online,Silver Plan,Yes,68,SINGAPORE,127,31.75,M,34
C2B,Airlines,Online,Silver Plan,No,121,SINGAPORE,54.5,13.63,M,31
C2B,Airlines,Online,Silver Plan,No,4,SINGAPORE,24.5,6.13,M,46
C2B,Airlines,Online,Silver Plan,No,20,SINGAPORE,40.5,10.13,F,32
C2B,Airlines,Online,Silver Plan,Yes,40,SINGAPORE,63.5,15.88,M,27
C2B,Airlines,Online,Silver Plan,No,26,SINGAPORE,63.5,15.88,F,55
C2B,Airlines,Online,Silver Plan,No,33,SINGAPORE,33.5,8.38,M,21
C2B,Airlines,Online,Silver Plan,No,9,SINGAPORE,41.5,10.38,F,32
C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,25,6.25,F,35
C2B,Airlines,Online,Silver Plan,No,4,SINGAPORE,18.5,4.63,F,27
C2B,Airlines,Online,Silver Plan,No,53,SINGAPORE,35.5,8.88,M,73
C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,15,3.75,M,46
C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,24.5,6.13,M,30
C2B,Airlines,Online,Silver Plan,No,125,SINGAPORE,24.05,6.01,F,57
C2B,Airlines,Online,Silver Plan,No,16,SINGAPORE,64.35,16.09,M,14
C2B,Airlines,Online,Silver Plan,No,11,SINGAPORE,25,6.25,F,25
C2B,Airlines,Online,Gold Plan,No,70,SINGAPORE,112.5,28.13,F,45
C2B,Airlines,Online,Gold Plan,No,38,SINGAPORE,49,12.25,M,31
C2B,Airlines,Online,Annual Silver Plan,No,408,SINGAPORE,252.85,63.21,F,44
C2B,Airlines,Online,Annual Silver Plan,Yes,375,SINGAPORE,252.85,63.21,F,46
C2B,Airlines,Online,Annual Silver Plan,Yes,365,SINGAPORE,252.85,63.21,M,52
C2B,Airlines,Online,Annual Gold Plan,No,419,SINGAPORE,278.85,69.71,F,22
JWT,Airlines,Online,Value Plan,No,10,INDIA,39,15.6,M,118
JWT,Airlines,Online,Value Plan,No,38,INDIA,80,32,M,118
JWT,Airlines,Online,Value Plan,No,21,INDIA,50,20,M,118
KML,Travel Agency,Online,Value Plan,No,3,INDONESIA,22,8.36,M,48
KML,Travel Agency,Online,Premier Plan,No,23,FRANCE,72,27.36,F,48
RAB,Airlines,Online,Value Plan,No,4,BRUNEI DARUSSALAM,15,6,M,46
JZI,Airlines,Online,Basic Plan,No,207,PHILIPPINES,37,12.95,F,39
JZI,Airlines,Online,Basic Plan,No,8,MALAYSIA,18,6.3,M,45
JZI,Airlines,Online,Basic Plan,No,12,INDONESIA,18,6.3,F,28
JZI,Airlines,Online,Basic Plan,No,19,HONG KONG,40,14,M,53
JZI,Airlines,Online,Basic Plan,No,22,THAILAND,0,7.7,F,19
JZI,Airlines,Online,Basic Plan,No,10,PHILIPPINES,22,7.7,M,52
JZI,Airlines,Online,Basic Plan,No,34,CHINA,35,12.25,M,46
JZI,Airlines,Online,Basic Plan,No,34,THAILAND,30,10.5,M,37
JZI,Airlines,Online,Basic Plan,No,8,VIET NAM,22,7.7,F,48
JZI,Airlines,Online,Value Plan,No,26,HONG KONG,58,20.3,M,54
CSR,Travel Agency,Offline,Comprehensive Plan,No,136,CHINA,50,16.5,F,64
