is_male,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,Vintage,Annual_Premium,claim
1,49,1,30,0,6,1,26,152,40153,0
1,60,1,28,0,6,1,26,177,42249,1
1,38,1,29,0,24,1,157,163,34742,0
0,22,1,13,0,12,1,152,172,27938,0
1,21,1,15,0,12,0,160,234,45797,0
0,26,1,18,1,12,0,152,142,28577,0
1,34,1,46,0,6,1,124,264,29108,0
1,63,1,8,0,24,1,26,55,43569,1
1,38,1,31,1,6,0,152,122,2630,0
1,27,1,28,1,6,0,124,155,23656,0
0,66,1,28,1,6,1,124,102,40916,0
1,44,1,28,0,6,1,124,122,35566,0
0,47,1,28,0,6,1,147,283,66434,0
1,53,1,14,0,6,1,26,162,2630,0
1,33,1,28,1,12,0,152,149,50462,0
0,66,1,29,1,6,0,124,281,45777,0
1,39,1,23,1,6,0,124,289,24042,0
1,22,1,24,0,12,1,163,92,27283,1
1,68,1,28,1,6,0,26,25,43030,0
1,66,1,28,0,6,1,24,180,28108,0
0,52,0,45,1,6,0,26,152,33283,0
1,28,1,29,0,12,1,154,145,30404,1
1,22,1,24,0,12,1,152,229,39759,0
1,23,1,10,1,12,0,152,295,38869,0
1,51,1,28,1,6,0,124,57,38717,0
0,21,1,45,1,12,0,152,288,31170,0
1,39,1,28,0,6,1,26,140,77603,0
0,24,1,49,0,12,1,160,14,27321,0
1,34,1,31,1,12,0,152,45,2630,0
1,50,1,8,0,6,0,124,57,29743,0
1,22,1,46,1,12,0,152,294,36223,0
0,29,1,28,1,12,0,152,110,46401,0
1,74,1,8,0,6,1,26,50,41438,1
0,64,1,50,1,6,0,124,274,43414,0
0,72,1,28,1,6,0,125,61,37255,0
0,22,1,30,1,12,0,152,268,30996,0
0,72,1,28,0,6,1,26,297,30207,0
1,23,1,8,1,12,0,152,100,62734,0
0,38,1,28,0,24,1,55,19,44513,1
1,42,1,8,0,6,1,26,17,43132,0
1,25,1,11,1,12,0,152,166,2630,0
0,28,1,50,1,12,0,152,160,47013,0
1,21,1,35,0,12,1,160,165,22527,0
1,46,1,35,0,6,1,26,116,37107,0
1,48,1,8,1,6,0,124,117,57433,0
1,26,1,16,1,12,0,152,80,25063,0
1,42,1,28,0,6,1,124,145,42506,1
1,21,1,46,1,12,0,160,48,34395,0
0,27,1,26,0,12,0,151,26,21945,0
0,25,1,16,0,12,1,152,282,29522,0
1,63,1,28,0,6,1,26,190,51537,1
0,37,1,12,1,6,0,26,287,2630,0
0,70,1,28,0,24,1,26,117,33143,0
0,44,1,41,0,6,1,12,235,22449,1
0,40,1,48,0,6,1,156,122,2630,0
1,66,1,50,1,6,0,124,102,26890,0
0,25,1,41,0,12,1,124,162,24514,0
0,28,1,5,0,12,1,152,89,29286,0
0,23,1,30,1,12,0,152,61,22351,0
1,67,1,46,1,6,0,26,61,30070,0
1,70,1,28,0,24,1,26,235,56926,1
0,34,1,37,0,6,0,152,92,31623,0
1,60,1,8,0,24,1,124,75,32042,0
0,58,1,28,0,24,1,26,146,29127,0
1,24,1,2,0,12,1,152,20,30531,0
1,41,1,9,1,6,0,26,175,35283,0
1,58,1,28,0,6,1,156,120,2630,0
0,44,1,28,0,6,1,147,85,55384,0
0,40,1,16,0,6,1,152,168,31705,0
0,45,1,28,0,6,0,124,245,46161,0
1,44,1,28,0,24,1,26,262,27935,0
1,26,1,41,1,12,0,152,293,15117,0
0,25,1,3,1,12,0,152,10,28432,0
1,29,1,4,0,6,1,124,211,21296,0
0,38,1,21,1,6,0,152,17,33542,0
1,23,1,8,1,12,0,152,206,32668,0
1,45,1,28,0,6,1,124,17,37289,1
0,28,1,3,1,6,0,156,237,31604,0
1,58,1,28,0,6,1,29,147,34934,0
0,77,1,8,1,6,1,26,52,34544,0
0,33,1,28,1,6,0,18,94,2630,0
0,42,1,8,0,6,1,124,32,31325,0
0,21,1,15,0,12,0,152,86,45285,0
0,37,1,28,0,6,1,139,72,54880,0
1,45,1,8,1,6,0,26,48,34915,0
1,76,1,33,1,6,0,26,98,26669,0
0,20,1,35,1,12,0,160,112,32673,0
1,41,1,33,0,6,1,157,258,2630,1
0,23,1,28,0,12,0,152,49,36494,0
0,24,1,21,1,12,0,152,271,27104,0
0,22,1,30,1,12,0,152,70,37111,0
0,23,1,3,1,12,0,152,40,29338,0
0,22,1,6,1,12,0,152,204,32264,0
1,29,1,31,1,6,0,124,183,2630,0
0,51,1,26,1,6,0,26,259,24659,0
1,67,1,33,0,6,1,26,246,29344,0
0,24,1,27,0,12,1,152,41,15627,0
1,30,1,47,0,12,1,152,266,29193,1
1,24,1,14,1,12,0,152,105,35658,0
0,24,1,12,1,12,0,152,44,29183,0
0,53,1,8,1,6,0,19,225,19461,0
1,45,1,3,0,6,1,124,247,34218,0
0,45,1,28,1,6,0,26,187,38403,0
0,75,1,28,0,6,1,124,183,30444,1
0,26,1,47,0,12,1,152,202,29431,0
1,25,1,33,1,12,0,152,130,32589,0
1,24,1,34,1,12,0,152,219,32949,0
1,69,1,14,0,6,1,26,51,36235,0
0,23,1,33,1,12,0,152,267,17297,0
0,31,1,21,0,6,1,156,110,2630,0
0,38,1,28,0,6,1,122,280,38672,1
1,41,1,27,0,6,1,124,48,26355,0
1,62,1,36,1,6,0,55,155,55103,0
1,26,1,39,0,6,1,124,119,2630,0
1,45,1,28,0,6,1,26,50,45337,0
0,62,1,11,0,6,1,124,61,27141,0
0,44,1,41,0,6,1,26,275,2630,0
0,21,1,45,0,12,0,160,31,27640,0
1,42,1,50,0,6,0,156,263,32427,0
0,24,1,9,0,12,1,151,100,32037,0
1,55,1,15,0,6,1,156,70,2630,0
1,36,1,28,1,6,0,124,279,45381,0
1,61,1,46,0,6,1,124,280,47378,0
0,43,1,28,0,24,1,26,284,32131,0
0,60,1,28,1,6,0,25,68,38466,0
0,35,1,28,0,6,1,124,75,29775,0
1,42,1,28,0,12,0,1,107,2630,0
0,44,1,28,0,6,1,124,153,27589,0
0,59,1,43,1,6,0,23,119,2630,0
1,25,1,28,0,12,0,152,220,28234,1
1,51,1,28,0,24,1,26,225,39497,0
1,69,1,41,1,6,0,26,126,33766,0
1,53,1,8,1,6,0,124,184,34860,0
1,48,1,8,0,6,0,26,286,59019,0
0,36,1,3,1,6,0,26,42,55767,0
1,77,1,48,1,6,0,124,115,2630,0
0,26,1,8,1,12,0,152,270,40093,0
0,53,1,6,1,6,0,122,196,34794,0
1,29,1,50,0,6,0,124,242,23901,0
1,40,1,50,0,6,1,124,124,18559,0
1,21,1,28,0,12,1,160,248,2630,0
1,40,1,28,0,6,1,26,191,39487,0
1,24,1,15,1,12,0,152,136,32042,0
0,52,1,3,0,6,1,30,125,33553,0
0,59,1,36,0,12,1,152,100,45216,0
0,23,1,15,1,12,0,152,242,34092,0
1,72,1,28,1,6,0,26,63,61280,0
0,33,1,0,0,6,0,52,211,2630,0
0,23,1,46,1,12,0,152,26,25984,0
1,44,1,36,0,6,1,124,260,36240,0
1,25,1,27,1,12,0,152,28,28618,0
1,24,1,28,1,12,0,152,149,36463,0
0,25,1,27,0,12,1,152,256,2630,0
1,23,1,46,1,12,0,152,274,36121,0
1,46,1,8,1,6,1,153,151,34061,0
0,21,1,30,0,12,1,160,240,35972,0
0,45,1,47,1,6,0,152,152,28958,0
1,23,1,11,0,12,1,152,147,29344,0
0,24,1,6,1,12,0,152,280,22816,0
0,23,1,29,1,12,0,152,151,23586,0
1,24,1,8,1,12,0,152,256,47393,0
1,44,1,28,0,6,1,124,280,48288,1
1,43,1,46,1,6,0,124,116,26920,0
0,26,1,8,1,12,0,152,235,39658,0
0,22,1,30,0,12,1,152,64,2630,0
1,24,1,35,1,12,0,152,138,2630,0
0,37,1,37,0,6,1,124,271,29194,0
0,22,1,21,1,12,0,152,83,31866,0
1,23,1,9,0,12,0,151,58,40578,0
1,70,1,8,0,6,1,19,187,56061,0
1,52,1,46,0,6,1,26,89,27046,0
1,34,1,28,0,6,1,124,82,40052,0
0,29,1,28,1,12,0,152,175,35257,0
1,45,1,29,0,6,1,124,257,35149,1
0,46,1,28,1,6,0,26,173,54129,0
1,54,1,15,1,6,0,26,40,2630,0
0,24,1,36,1,12,0,152,241,34149,0
1,56,1,3,0,6,1,124,176,2630,0
0,22,1,46,1,12,1,152,227,22539,0
0,23,1,10,1,12,0,152,240,34848,0
1,68,1,46,0,6,1,26,262,48333,0
1,21,1,10,0,12,1,160,256,25093,1
1,22,1,29,1,12,0,152,229,32963,0
0,58,1,28,0,6,1,25,201,41143,0
1,56,1,28,0,6,1,44,100,51569,0
0,45,1,28,0,24,1,26,48,85786,0
0,25,1,27,0,12,1,152,40,31974,0
1,34,1,19,1,12,0,1,135,2630,0
1,27,1,8,1,12,0,152,147,46374,0
0,24,1,21,0,12,1,152,198,28576,0
1,23,1,45,1,12,0,152,122,25045,0
0,23,1,46,0,12,1,124,190,43734,0
0,22,1,30,1,12,0,152,29,35164,0
0,22,1,6,1,12,0,152,123,22360,0
1,41,1,24,0,6,1,157,286,2630,0
0,44,1,28,0,6,1,163,224,2630,0
1,43,1,28,0,6,1,26,217,46756,1
1,57,1,7,1,6,0,124,231,2630,0
1,36,1,17,0,6,1,124,220,28998,0
1,54,1,8,0,6,1,124,202,53686,1
1,63,1,8,0,6,0,124,126,49096,0
1,21,1,29,1,12,0,152,191,31144,0
1,22,1,30,1,12,0,152,118,38981,0
1,46,1,15,1,6,0,154,178,28329,0
1,41,1,29,0,6,1,124,145,28677,0
0,64,1,50,1,6,0,160,16,2630,0
1,47,1,28,0,24,1,26,74,43804,1
0,62,1,28,0,6,1,26,49,30197,0
1,70,1,46,0,6,1,124,115,2630,0
0,49,1,28,0,6,1,124,152,25638,0
0,23,1,36,0,12,1,152,210,37005,0
1,41,1,28,0,6,1,29,20,33952,0
1,27,1,11,0,12,1,152,213,31869,0
1,23,1,41,1,12,0,152,116,29190,0
1,35,1,31,0,6,0,26,179,2630,0
0,29,1,41,1,12,0,152,278,37367,0
1,37,1,8,0,6,1,124,223,37234,1
0,24,1,11,1,12,0,152,299,48353,0
1,33,1,41,0,6,1,124,213,22792,0
0,36,1,31,0,6,1,152,251,2630,0
1,55,1,8,0,6,1,124,29,43113,1
1,48,1,47,0,6,1,124,214,38699,0
0,38,1,13,0,6,1,124,220,2630,1
0,29,1,28,0,6,1,26,199,36896,1
0,44,1,9,0,6,1,26,26,43447,0
1,60,1,28,0,6,1,26,296,45817,0
1,21,1,45,0,12,0,160,232,29529,0
0,25,1,28,1,12,0,153,186,38789,0
0,27,1,17,1,12,0,152,298,36513,0
1,23,1,17,1,12,0,152,225,2630,0
0,55,1,15,1,6,0,26,247,50889,0
0,24,1,27,1,12,0,152,150,29651,0
1,41,1,28,1,6,0,124,202,33711,0
1,66,1,28,0,24,1,26,273,30847,0
0,24,1,47,1,12,0,152,253,30912,0
0,23,1,36,1,12,0,152,264,35674,0
0,23,1,11,1,12,0,152,176,15643,0
0,28,1,47,0,12,1,152,202,20138,0
0,35,1,46,0,6,1,152,145,2630,0
1,22,1,15,0,12,1,152,184,37358,0
1,33,1,45,1,12,0,152,149,33980,0
0,25,1,18,1,12,0,152,252,37968,0
0,24,1,14,0,12,1,152,93,24362,0
1,37,1,31,0,6,1,124,27,2630,0
1,33,1,28,0,12,1,152,45,37991,1
0,39,1,11,0,6,1,26,260,2630,0
1,43,1,28,0,6,0,124,179,46696,0
0,23,1,17,1,12,0,152,25,39428,0
0,21,1,46,1,12,0,160,277,28198,0
0,25,1,28,1,12,0,152,232,33876,0
0,32,1,45,1,12,0,152,133,38037,0
0,38,1,1,1,6,0,152,178,2630,0
0,22,1,42,1,12,0,152,221,31208,0
1,50,1,33,0,6,1,124,75,33347,0
1,38,1,8,0,6,1,124,235,37071,0
0,66,1,28,0,24,1,122,292,33611,0
1,42,1,28,0,6,1,26,148,31449,1
0,21,1,46,0,12,1,152,17,31092,0
1,60,1,41,0,6,1,12,149,43180,0
0,31,1,4,1,12,0,152,60,36605,0
1,30,1,28,0,6,1,124,140,60591,0
0,42,1,28,0,6,1,26,80,53272,1
1,33,1,28,0,6,1,124,225,44627,0
1,28,1,41,1,12,1,152,286,35209,0
1,56,1,28,1,6,1,25,181,50938,0
1,46,1,45,0,6,0,124,165,2630,0
1,63,1,15,0,6,1,14,112,27932,0
1,47,1,46,0,24,1,157,222,2630,0
1,66,1,46,0,6,1,26,118,30087,0
0,35,1,11,0,6,1,122,114,28482,1
0,25,1,3,0,12,1,152,187,34793,0
0,21,1,15,0,12,1,152,109,23219,0
1,25,1,28,1,12,0,152,298,26987,0
1,21,1,22,1,12,0,160,208,36141,0
1,58,1,35,0,6,0,26,22,2630,0
1,26,1,36,0,12,1,26,140,20312,1
1,25,1,6,1,12,0,152,250,18750,0
1,22,1,30,1,12,0,152,20,40855,0
0,23,1,15,1,12,0,152,172,40207,0
0,25,1,50,1,12,0,152,247,42177,0
1,43,1,15,1,6,0,26,91,2630,0
1,79,1,34,1,6,0,16,18,40668,0
1,27,1,21,1,12,0,152,96,35109,0
0,20,1,8,1,12,0,160,278,60417,0
0,23,1,28,1,12,0,152,257,31684,0
1,27,1,10,0,12,0,152,63,18731,0
1,33,1,47,1,12,1,152,59,31345,0
0,21,1,30,1,12,0,152,88,25713,0
0,23,1,28,0,12,1,152,60,66836,0
1,24,1,50,0,12,1,160,123,35363,0
1,38,1,41,0,6,1,156,251,2630,1
1,52,1,28,0,24,1,124,143,40754,0
0,46,1,28,0,6,1,26,77,41840,1
1,21,1,46,0,12,1,160,14,30773,0
0,22,1,8,0,12,1,152,170,47186,0
1,52,1,41,1,6,0,124,91,19318,0
1,45,1,48,0,6,1,124,65,2630,0
0,35,1,8,0,6,1,124,77,27002,1
1,22,1,28,0,12,0,152,29,46242,0
1,50,1,29,0,6,1,26,193,44351,0
0,46,1,36,1,6,0,124,114,35489,0
0,24,1,46,0,12,1,151,276,26246,0
1,28,1,18,1,12,0,152,90,29826,0
1,67,1,28,0,6,1,26,110,50286,0
1,50,1,30,1,6,0,124,36,2630,0
1,40,1,28,0,6,1,124,244,31692,0
0,33,1,15,0,6,1,154,190,2630,0
1,24,1,6,0,12,1,152,166,30986,0
1,43,1,48,1,6,0,124,276,2630,0
1,41,1,28,0,24,1,26,16,45340,1
0,24,1,15,1,12,0,151,131,2630,0
1,48,1,28,0,6,1,124,221,24604,1
1,48,1,28,0,6,1,26,243,58140,0
1,23,1,21,1,12,0,152,203,20347,0
0,22,1,33,1,12,0,152,25,51412,0
1,25,1,41,1,12,0,152,27,31701,0
1,65,1,8,1,6,0,26,250,43596,0
0,63,1,28,1,6,0,124,44,72904,0
1,64,1,28,0,6,1,13,265,27309,0
1,53,1,28,0,6,1,26,154,53638,0
0,66,1,34,0,6,1,26,76,39448,0
0,41,1,15,1,6,0,124,259,49318,0
1,27,1,35,1,12,0,152,206,37913,0
0,46,1,48,1,6,0,122,120,2630,0
1,45,1,18,0,6,1,52,145,35728,0
1,50,1,26,0,6,1,26,132,33982,0
1,27,1,41,1,12,0,152,165,37333,0
0,24,1,28,0,12,1,152,263,2630,0
0,23,1,17,1,12,0,26,137,42874,0
1,72,1,28,0,6,1,26,146,32894,0
0,22,1,46,1,12,0,152,248,25583,0
0,23,1,41,0,12,1,152,253,19737,1
1,70,1,12,0,24,1,26,237,50415,0
1,27,1,8,1,12,0,152,24,34063,0
0,48,1,28,0,6,1,156,11,2630,0
0,72,1,4,1,6,0,124,227,27884,0
1,38,1,10,1,6,0,151,281,2630,0
1,22,1,10,0,12,1,152,261,28157,0
1,22,1,27,1,12,0,160,208,2630,0
0,21,1,46,1,12,0,160,14,36429,0
0,30,1,50,0,12,1,152,79,31244,0
0,47,1,28,1,6,0,26,181,32054,0
1,34,1,28,0,6,1,26,212,34111,1
0,24,1,11,1,12,0,152,270,33253,0
1,45,1,11,0,6,1,26,108,40974,1
0,30,1,10,1,12,0,152,122,29862,0
0,42,1,46,0,6,1,124,242,35151,1
1,51,1,29,1,6,1,26,187,2630,0
1,47,1,28,0,6,1,122,145,28906,0
0,37,1,28,1,12,0,1,81,2630,0
0,51,1,30,1,6,0,152,59,2630,0
0,38,1,12,0,6,1,156,64,2630,0
1,27,1,34,0,12,1,152,47,29467,0
1,67,0,1,1,6,0,26,35,2630,0
1,31,1,12,0,12,1,156,95,2630,0
0,30,1,41,0,12,1,124,189,18266,1
1,21,1,8,0,12,1,152,161,32604,0
1,25,1,11,1,12,0,152,60,25343,0
0,23,1,11,1,12,0,152,263,37519,0
0,21,1,46,0,12,1,152,155,40756,0
1,43,1,50,0,6,1,8,150,33961,0
1,71,1,35,0,6,1,124,230,27080,1
1,55,1,20,0,6,1,124,85,2630,0
0,37,1,10,1,6,0,152,203,2630,0
1,38,1,29,1,6,0,152,100,28004,0
1,48,1,28,1,6,0,26,62,46007,0
1,48,1,28,0,24,1,26,121,43874,1
0,27,1,11,1,12,0,152,62,27203,0
0,23,1,32,1,12,0,152,56,36634,0
1,25,1,29,1,12,0,152,175,37933,0
0,21,1,33,1,12,0,152,258,27820,0
0,58,1,28,1,6,0,26,223,2630,0
1,57,1,28,0,6,1,26,77,46602,0
1,25,1,50,0,12,1,152,206,23887,0
0,64,1,28,1,6,0,152,270,54670,0
1,37,1,47,0,6,1,157,202,34348,0
1,35,1,21,1,6,1,26,37,27118,0
1,56,1,3,1,6,1,26,165,28107,0
1,26,1,15,1,12,0,152,262,25182,0
0,25,1,12,1,12,0,152,24,26004,0
0,47,1,28,0,6,1,122,145,36914,1
1,20,1,25,1,12,0,160,46,23672,0
1,52,1,48,1,6,0,15,278,2630,0
0,43,1,33,0,6,1,26,269,2630,1
1,24,1,29,1,12,0,152,25,33350,0
1,50,1,28,0,6,1,154,196,2630,1
1,26,1,28,1,12,0,152,165,40350,0
1,36,1,30,0,6,1,26,266,31685,0
0,22,1,8,1,12,0,152,241,47111,0
0,35,1,40,0,6,0,124,250,24543,0
1,48,1,28,0,24,1,26,134,52215,0
0,74,1,28,1,6,0,124,201,30978,0
0,49,1,28,0,6,1,26,14,40870,0
1,67,1,28,0,24,1,26,204,65606,1
1,40,1,11,0,6,1,154,149,48042,0
1,36,1,28,0,6,1,124,44,44556,0
0,21,1,41,1,12,0,152,248,28190,0
1,35,1,36,0,6,1,154,85,30501,1
1,55,1,8,0,6,1,4,55,40139,0
1,34,1,30,1,6,0,160,216,2630,0
1,42,1,35,0,6,1,124,160,28466,0
1,22,1,46,1,12,0,152,83,41941,0
0,23,1,15,0,12,1,152,109,26909,0
0,55,1,8,1,6,0,124,161,31842,0
1,78,1,7,1,6,0,15,116,52759,0
0,23,1,17,1,12,0,152,17,38329,0
0,49,1,6,0,6,1,26,108,26833,0
1,22,1,15,1,12,0,152,291,34613,0
1,61,1,8,0,6,1,156,19,52414,1
0,44,1,46,0,6,1,124,245,35122,1
1,45,1,8,0,6,1,124,209,43913,1
0,67,1,8,1,6,0,124,274,47666,0
1,48,1,28,1,6,0,124,236,34393,0
1,22,1,30,0,6,1,154,115,32380,0
1,44,1,28,1,6,1,26,242,52895,0
0,25,1,21,1,12,0,152,228,25571,0
0,23,1,13,1,12,0,152,292,24182,0
0,32,1,15,0,12,1,152,160,31607,0
1,37,1,8,0,6,1,26,151,27404,0
0,21,1,46,1,12,0,160,239,34016,0
1,24,1,10,1,12,0,152,251,23324,0
0,34,1,6,1,6,0,152,167,21281,0
1,37,1,28,1,6,0,124,286,32476,0
1,40,1,9,1,6,0,152,45,32049,0
1,21,1,26,1,12,0,160,213,30903,0
1,22,1,8,1,12,0,152,110,37521,0
1,23,1,46,1,12,0,160,166,32299,0
1,48,1,10,0,6,1,26,247,34461,0
1,21,1,28,0,12,1,152,112,45748,0
0,60,1,28,0,6,1,26,150,33490,0
0,34,1,28,1,6,0,122,170,52533,0
1,23,1,49,0,12,0,152,148,2630,0
0,26,1,15,0,12,0,152,149,45073,0
1,43,1,28,1,6,0,26,137,2630,0
0,72,1,28,0,6,1,25,56,46354,0
1,55,1,14,0,6,1,124,188,26648,0
1,24,1,14,1,12,0,152,289,41125,0
1,57,1,36,1,6,0,26,251,34507,0
0,22,1,8,1,12,0,160,93,19417,0
1,44,1,28,1,6,0,26,293,42291,0
0,22,1,17,0,12,1,152,294,44139,0
1,23,1,27,0,12,1,152,109,41138,0
1,42,1,9,0,6,1,124,187,34083,0
0,51,1,28,0,6,1,26,203,45298,0
0,27,1,25,1,12,0,152,120,24912,0
1,30,1,46,0,12,1,152,242,28632,0
1,33,1,18,0,6,1,124,261,23110,1
1,25,1,35,0,12,1,156,144,2630,0
1,57,1,7,0,6,1,26,102,37993,0
0,34,1,29,0,6,1,124,10,2630,0
1,61,1,41,1,6,0,136,25,36745,0
1,41,1,1,1,6,0,124,57,2630,0
1,59,1,36,0,24,1,26,98,39125,0
0,56,1,13,0,6,1,122,217,2630,1
1,31,1,37,0,12,1,152,188,36427,0
0,42,1,19,0,6,1,124,125,33630,0
1,64,1,30,1,6,0,152,190,32694,0
0,38,1,28,0,24,1,122,35,30261,0
0,39,1,28,0,6,1,156,36,2630,0
0,42,1,35,1,6,0,26,259,20103,0
1,50,1,28,1,6,0,61,116,44795,0
0,23,1,14,1,12,0,152,125,26341,0
0,28,1,12,0,6,1,124,52,22722,1
1,78,1,19,1,6,0,124,50,22665,0
1,44,1,28,0,6,1,26,268,57083,0
1,42,1,20,0,6,1,124,29,2630,1
0,75,1,50,0,6,1,116,285,47238,0
0,27,1,6,1,12,0,152,125,26492,0
0,29,1,28,0,12,0,152,184,32757,0
1,42,1,46,0,6,1,124,231,31454,0
0,24,1,41,1,12,0,152,177,21789,0
1,41,1,28,0,6,1,26,243,34336,0
1,34,1,28,0,6,1,26,142,32883,1
1,45,1,28,0,6,1,124,98,23593,1
0,26,1,41,1,12,0,152,221,30540,0
1,35,1,8,0,6,1,152,189,50189,0
1,24,1,45,1,12,0,152,122,27094,0
0,45,1,28,0,6,1,52,118,2630,0
1,24,1,30,0,12,1,152,39,2630,0
0,26,1,8,0,12,1,152,285,30708,0
0,34,1,24,0,6,1,29,199,23223,0
1,53,1,8,0,6,0,124,186,30683,0
0,26,1,43,1,12,1,160,265,2630,0
1,46,1,28,0,6,1,124,105,59248,0
1,66,1,45,0,6,1,124,134,33497,0
1,27,1,28,0,6,1,124,107,25911,0
1,22,1,33,1,12,0,152,270,31095,0
0,21,1,36,1,12,0,160,23,28878,0
0,35,1,31,0,6,1,152,276,2630,0
1,22,1,18,1,12,0,152,277,29600,0
0,26,1,28,1,12,0,152,190,29598,0
1,60,1,28,0,6,0,124,237,47325,0
0,72,1,28,1,6,0,26,212,41718,0
0,24,1,42,1,12,0,152,260,31407,0
0,52,1,8,0,6,0,26,208,34375,0
0,23,1,28,1,12,0,152,197,38813,0
0,50,1,48,0,6,1,124,117,2630,0
1,21,1,15,0,12,1,160,94,43010,0
1,23,1,29,1,12,0,152,289,36180,0
0,22,1,15,0,12,0,152,257,28564,0
1,22,1,29,1,12,0,152,71,2630,0
0,49,1,48,1,6,0,124,127,2630,0
1,54,1,28,1,6,0,124,131,41595,0
0,47,1,28,0,6,1,124,181,48109,0
1,79,1,28,0,24,1,122,252,40446,0
0,57,1,41,1,6,0,152,216,59172,0
0,27,1,10,1,12,0,152,194,19969,0
1,72,1,8,0,6,1,26,82,25857,0
1,28,1,50,0,6,1,155,293,30814,0
0,68,1,41,1,6,0,152,178,42642,0
1,59,1,28,0,6,1,124,102,41011,0
0,25,1,47,1,12,0,152,124,37220,0
0,25,1,28,1,12,0,152,191,30496,0
0,44,1,35,0,24,1,124,56,39060,0
1,39,1,28,0,6,1,124,78,33093,0
0,48,1,28,0,6,1,124,68,40885,0
1,26,1,15,1,12,0,152,67,37931,0
0,23,1,15,0,12,0,152,258,29111,0
0,47,1,28,0,6,1,124,115,29058,0
1,30,1,8,0,12,1,152,40,72167,0
0,23,1,36,0,12,1,160,215,2630,0
0,52,1,46,0,6,1,156,218,2630,0
1,44,1,23,0,6,1,124,94,24102,1
0,20,1,47,0,12,1,160,25,35536,0
1,25,1,15,0,12,1,124,94,2630,0
0,64,1,28,0,6,1,122,17,52620,0
1,60,1,8,0,6,1,26,67,31806,0
0,59,1,28,0,24,1,26,186,51874,1
1,80,1,0,1,6,1,3,137,2630,0
0,22,1,15,0,12,1,152,130,29381,0
0,40,1,41,0,6,1,52,195,36769,0
0,35,1,5,0,6,1,157,29,2630,1
1,26,1,15,1,12,0,152,19,40986,0
1,23,1,50,0,12,1,26,152,26686,0
1,42,1,50,1,6,0,8,27,27660,0
1,57,1,41,0,6,1,109,226,38872,0
0,37,1,29,1,6,0,124,260,37150,0
0,25,1,41,1,12,0,152,106,33909,0
1,31,1,3,0,6,1,154,294,2630,1
0,22,1,8,0,12,1,152,165,68344,0
1,26,1,28,0,12,0,152,71,39964,0
1,50,1,28,0,24,1,26,243,47608,0
1,44,1,28,0,6,0,26,58,2630,0
1,38,1,28,0,6,1,124,183,28506,0
1,43,1,46,0,6,1,124,124,18719,0
0,57,1,20,0,6,1,122,60,2630,0
1,31,1,28,0,12,1,152,19,53775,0
0,26,1,8,1,12,0,152,95,30603,0
1,41,1,28,0,6,1,26,186,21393,1
1,50,1,3,0,6,1,26,14,34998,1
0,23,1,49,1,12,0,152,213,2630,0
0,27,1,44,1,12,0,152,137,20629,0
1,55,1,30,1,6,0,152,286,46674,0
0,23,1,30,1,12,0,152,276,26413,0
0,25,1,11,1,12,0,152,100,32600,0
0,40,1,36,0,6,1,124,47,25145,1
0,51,1,8,0,6,0,26,189,55347,0
1,23,1,11,1,12,0,152,252,38697,0
1,51,1,28,0,24,1,124,225,51698,1
0,67,1,28,0,24,1,3,259,51467,0
1,43,1,28,1,6,0,26,164,35404,0
1,40,1,35,0,6,1,10,50,32069,0
1,38,1,28,0,6,1,26,258,24197,0
0,32,1,28,1,12,0,152,162,30687,0
1,37,1,8,0,24,1,154,75,33548,0
1,25,1,29,0,6,1,26,241,2630,1
1,27,1,35,1,12,0,152,129,59850,0
0,49,1,28,0,6,0,26,100,45036,0
1,27,1,15,0,12,0,152,154,26343,0
0,24,1,45,1,12,0,152,31,42142,0
1,20,1,37,1,12,1,160,188,22875,0
0,39,1,28,1,6,0,26,221,24466,0
1,48,1,8,1,6,0,26,242,29941,0
0,23,1,15,0,12,0,152,18,33380,0
0,73,1,28,0,6,1,52,38,27534,0
1,25,1,30,1,12,0,152,275,44025,0
0,36,1,8,0,6,1,19,115,37093,1
0,26,1,8,0,12,1,160,128,2630,0
1,35,1,30,1,6,0,152,96,45311,0
0,21,1,46,1,12,0,160,145,30639,0
0,25,1,41,1,12,0,152,232,37409,0
0,26,1,30,1,12,0,152,221,2630,0
1,71,1,28,0,6,1,60,162,36682,0
1,63,1,28,0,6,1,26,194,41118,0
1,22,1,39,0,6,1,154,277,55019,0
1,21,1,8,1,12,0,152,188,50747,0
1,22,1,30,1,12,0,152,107,21383,0
1,78,1,3,0,6,0,124,186,45264,0
1,50,1,18,0,6,1,26,92,36100,0
1,22,1,43,1,12,0,152,232,2630,0
0,68,1,28,0,6,1,124,125,20724,0
0,27,1,11,1,12,0,152,291,72611,0
0,40,1,28,1,6,0,26,198,50638,0
0,24,1,36,0,12,0,152,179,34051,0
0,21,1,35,1,12,0,152,184,28684,0
0,46,1,28,0,6,1,26,50,37201,0
1,52,1,8,0,6,1,26,110,2630,0
0,46,1,28,0,6,1,124,45,55511,0
1,67,0,8,0,6,1,7,124,45024,0
0,27,1,29,1,12,0,152,63,35872,0
1,25,1,15,1,12,0,152,101,29895,0
0,46,1,28,0,6,0,124,30,28400,0
1,32,1,29,0,6,1,157,289,2630,0
0,23,1,28,1,12,0,152,111,35982,0
0,64,1,1,1,6,0,154,281,2630,0
